data,isbn,desconto,item_id,ordem_id
12/3/2020,989-28-79-23023-4,,107089-20-7587,107089-5218
12/3/2020,989-28-79-71565-6,,107089-34-6489,107089-5219
12/3/2020,989-28-79-23023-4,,107089-4-1693,107089-5220
12/3/2020,989-28-79-23023-4,,107089-3-7035,107089-5221
12/3/2020,989-28-79-13801-1,,107089-29-1389,107089-5222
12/3/2020,989-28-79-74374-1,,107089-4-7189,107089-5223
12/3/2020,989-28-79-13801-1,,107089-77-2560,107089-5224
12/3/2020,989-28-3705-492-6,,107089-49-3375,107089-5225
12/3/2020,989-28-3705-222-9,,107089-99-4882,107089-5226
12/3/2020,989-28-79-03683-6,,107089-20-8777,107089-5227
12/3/2020,989-28-79-03683-6,,107089-21-1780,107089-5228
12/3/2020,989-28-3705-222-9,,107089-84-6397,107089-5229
12/3/2020,989-28-3705-222-9,,107089-60-6144,107089-5230
12/3/2020,989-28-79-03683-6,,107089-8-3305,107089-5231
12/3/2020,989-28-79-69807-2,,107089-31-3448,107089-5232
12/3/2020,989-28-79-74374-1,,107089-38-965,107089-5232
12/3/2020,989-28-3705-966-2,,107089-33-3641,107089-5233
12/3/2020,989-28-3705-987-7,,107089-75-4808,107089-5233
12/3/2020,989-28-654-5018-9,,107089-55-8923,107089-5234
12/3/2020,989-28-79-26824-4,,107089-75-7010,107089-5234
12/3/2020,989-28-79-74374-1,,107089-89-555,107089-5234
12/3/2020,989-28-3705-007-2,,107089-99-8146,107089-5234
13/3/2020,989-28-79-45675-7,"0,15",107090-1-3823,107089-5245
13/3/2020,989-28-3705-987-7,,107090-15-6343,107090-5235
13/3/2020,989-28-3705-007-2,,107090-97-4483,107090-5236
13/3/2020,989-28-3705-987-7,,107090-5-1881,107090-5237
13/3/2020,989-28-3705-987-7,,107090-52-1425,107090-5238
13/3/2020,989-28-3705-987-7,,107090-23-9424,107090-5239
13/3/2020,989-28-3705-007-2,,107090-85-5402,107090-5240
13/3/2020,989-28-3705-007-2,"0,13",107090-42-7106,107090-5241
13/3/2020,989-28-3705-007-2,,107090-60-6181,107090-5242
13/3/2020,989-28-3705-007-2,,107090-62-6096,107090-5243
13/3/2020,989-28-3705-007-2,,107090-35-519,107090-5244
13/3/2020,989-28-79-45675-7,"0,15",107090-1-9373,107090-5246
13/3/2020,989-28-79-45675-7,,107090-24-3673,107090-5247
13/3/2020,989-28-79-67891-3,,107090-55-8082,107090-5248
13/3/2020,989-28-654-2017-5,,107090-63-2732,107090-5249
13/3/2020,989-28-79-05670-4,,107090-35-1634,107090-5250
13/3/2020,989-28-79-13871-4,,107090-12-4156,107090-5251
13/3/2020,989-28-79-13871-4,,107090-58-7555,107090-5252
13/3/2020,989-28-79-13871-4,,107090-58-7554,107090-5253
13/3/2020,989-28-79-13871-4,,107090-12-4155,107090-5254
13/3/2020,989-28-654-0047-4,,107090-58-1627,107090-5255
13/3/2020,989-28-229-3157-7,,107090-53-4273,107090-5256
13/3/2020,989-28-229-7592-2,,107090-38-1352,107090-5257
13/3/2020,989-28-229-7592-2,,107090-33-3580,107090-5258
13/3/2020,989-28-229-7592-2,,107090-44-4701,107090-5259
13/3/2020,989-28-229-9769-6,,107090-54-5331,107090-5260
13/3/2020,989-28-229-1404-4,,107090-63-2471,107090-5261
13/3/2020,989-28-229-1404-4,,107090-36-7479,107090-5262
13/3/2020,989-28-229-0197-6,,107090-83-9796,107090-5263
13/3/2020,989-28-229-9769-6,,107090-7-266,107090-5264
13/3/2020,989-28-79-74374-1,,107090-22-5880,107090-5265
13/3/2020,989-28-79-13801-1,,107090-31-7838,107090-5266
13/3/2020,989-28-79-74374-1,,107090-94-388,107090-5267
13/3/2020,989-28-79-68089-3,"0,05",107090-97-8172,107090-5268
13/3/2020,989-28-79-91028-0,,107090-74-2560,107090-5269
13/3/2020,989-28-79-55752-2,,107090-21-2678,107090-5270
13/3/2020,989-28-79-13801-1,,107090-40-7816,107090-5271
13/3/2020,989-28-79-13801-1,,107090-14-7412,107090-5272
13/3/2020,989-28-79-13801-1,,107090-7-9695,107090-5273
13/3/2020,989-28-79-23023-4,,107090-31-2864,107090-5274
13/3/2020,989-28-79-13801-1,,107090-62-9351,107090-5275
13/3/2020,989-28-79-13801-1,,107090-35-3929,107090-5276
13/3/2020,989-28-79-23023-4,,107090-93-4908,107090-5277
13/3/2020,989-28-3705-492-6,,107090-22-6637,107090-5278
13/3/2020,989-28-3705-222-9,,107090-29-917,107090-5279
13/3/2020,989-28-3705-222-9,,107090-9-4510,107090-5280
13/3/2020,989-28-3705-492-6,,107090-51-5405,107090-5281
13/3/2020,989-28-79-74374-1,,107090-79-6238,107090-5282
13/3/2020,989-28-79-13801-1,,107090-19-5762,107090-5283
13/3/2020,989-28-79-71565-6,,107090-75-2135,107090-5284
13/3/2020,989-28-229-5891-8,,107090-83-2970,107090-5284
13/3/2020,989-28-79-13801-1,,107090-62-6877,107090-5285
13/3/2020,989-28-79-23023-4,,107090-67-6141,107090-5285
13/3/2020,989-28-79-23023-4,,107090-34-7241,107090-5286
13/3/2020,989-28-3705-007-2,,107090-6-3119,107090-5286
13/3/2020,989-28-3705-007-2,,107090-29-4329,107090-5287
13/3/2020,989-28-79-16533-8,,107090-4-642,107090-5287
13/3/2020,989-28-79-45675-7,,107090-31-7979,107090-5288
13/3/2020,989-28-79-55752-2,,107090-59-118,107090-5288
13/3/2020,989-28-229-1404-4,,107090-20-784,107090-5289
13/3/2020,989-28-79-74374-1,,107090-21-4027,107090-5289
13/3/2020,989-28-79-11297-4,,107090-41-622,107090-5289
13/3/2020,989-28-79-45675-7,"0,15",107090-1-4715,107090-5290
13/3/2020,989-28-229-9769-6,,107090-2-4787,107090-5290
13/3/2020,989-28-79-13801-1,,107090-70-3346,107090-5290
13/3/2020,989-28-79-21991-8,,107090-87-7818,107090-5290
14/3/2020,989-28-79-45675-7,"0,15",107091-1-4345,107090-5296
14/3/2020,989-28-3705-138-3,,107091-86-1989,107091-5291
14/3/2020,989-28-3705-152-9,,107091-25-3057,107091-5292
14/3/2020,989-28-79-22871-2,,107091-87-1170,107091-5293
14/3/2020,989-28-79-30536-9,,107091-58-2178,107091-5294
14/3/2020,989-28-79-45675-7,,107091-99-1881,107091-5295
14/3/2020,989-28-79-45675-7,,107091-55-5783,107091-5297
14/3/2020,989-28-79-45675-7,,107091-98-6600,107091-5298
14/3/2020,989-28-79-11297-4,,107091-57-9803,107091-5299
14/3/2020,989-28-79-27078-0,,107091-65-5050,107091-5300
14/3/2020,989-28-654-2017-5,,107091-92-7711,107091-5301
14/3/2020,989-28-654-0127-3,,107091-34-4036,107091-5302
14/3/2020,989-28-79-69807-2,,107091-74-7183,107091-5303
14/3/2020,989-28-79-13871-4,,107091-35-2644,107091-5304
14/3/2020,989-28-79-05670-4,,107091-64-6964,107091-5305
14/3/2020,989-28-79-69807-2,,107091-46-1846,107091-5306
14/3/2020,989-28-229-9769-6,,107091-22-7544,107091-5307
14/3/2020,989-28-229-9769-6,"0,13",107091-42-1730,107091-5308
14/3/2020,989-28-229-6632-6,"0,1",107091-21-1755,107091-5309
14/3/2020,989-28-229-6632-6,"0,1",107091-40-4227,107091-5310
14/3/2020,989-28-229-7592-2,,107091-77-6593,107091-5311
14/3/2020,989-28-229-9769-6,,107091-4-8868,107091-5312
14/3/2020,989-28-229-9769-6,,107091-57-4994,107091-5313
14/3/2020,989-28-229-1404-4,,107091-1-9669,107091-5314
14/3/2020,989-28-79-68089-3,"0,05",107091-30-375,107091-5315
14/3/2020,989-28-79-13801-1,,107091-67-2989,107091-5316
14/3/2020,989-28-79-26824-4,,107091-5-8739,107091-5317
14/3/2020,989-28-79-26824-4,,107091-3-3336,107091-5318
14/3/2020,989-28-79-91028-0,,107091-45-3129,107091-5319
14/3/2020,989-28-79-13801-1,,107091-51-2619,107091-5320
14/3/2020,989-28-79-26824-4,,107091-72-3850,107091-5321
14/3/2020,989-28-79-23023-4,,107091-3-6135,107091-5322
14/3/2020,989-28-79-74374-1,,107091-43-5261,107091-5324
14/3/2020,989-28-79-23023-4,,107091-57-6156,107091-5325
14/3/2020,989-28-79-13801-1,,107091-36-4658,107091-5326
14/3/2020,989-28-79-74374-1,,107091-76-7474,107091-5327
14/3/2020,989-28-79-13801-1,,107091-86-3441,107091-5328
14/3/2020,989-28-79-91028-0,,107091-53-8517,107091-5329
14/3/2020,989-28-79-13801-1,,107091-13-4682,107091-5330
14/3/2020,989-28-79-26824-4,,107091-23-1944,107091-5331
14/3/2020,989-28-79-13801-1,,107091-24-7977,107091-5332
14/3/2020,989-28-79-74374-1,,107091-92-7962,107091-5333
14/3/2020,989-28-3705-222-9,,107091-18-4322,107091-5334
14/3/2020,989-28-3705-492-6,,107091-75-5267,107091-5335
14/3/2020,989-28-3705-222-9,,107091-19-5811,107091-5336
14/3/2020,989-28-3705-492-6,,107091-5-5746,107091-5337
14/3/2020,989-28-3705-222-9,,107091-43-2291,107091-5338
14/3/2020,989-28-3705-222-9,,107091-30-6083,107091-5339
14/3/2020,989-28-79-13871-4,,107091-35-2643,107091-5340
14/3/2020,989-28-79-13801-1,,107091-7-1388,107091-5340
14/3/2020,989-28-79-45675-7,,107091-92-1322,107091-5340
14/3/2020,989-28-79-69807-2,,107091-46-1845,107091-5341
14/3/2020,989-28-79-91028-0,,107091-86-7784,107091-5341
14/3/2020,989-28-79-69807-2,,107091-74-7182,107091-5342
14/3/2020,989-28-79-23023-4,,107091-99-8415,107091-5342
14/3/2020,989-28-79-82197-5,,107091-4-718,107091-5343
14/3/2020,989-28-79-40897-8,,107091-68-9665,107091-5343
14/3/2020,989-28-654-0127-3,"0,13",107091-42-4712,107091-5344
14/3/2020,989-28-654-6033-1,"0,13",107091-73-6220,107091-5344
15/3/2020,989-28-79-45675-7,"0,15",107092-1-3488,107091-5358
15/3/2020,989-28-3705-007-2,,107092-43-5254,107092-5345
15/3/2020,989-28-3705-007-2,,107092-65-9860,107092-5346
15/3/2020,989-28-3705-007-2,,107092-46-8960,107092-5347
15/3/2020,989-28-3705-987-7,,107092-56-8757,107092-5348
15/3/2020,989-28-3705-592-3,,107092-28-8145,107092-5349
15/3/2020,989-28-3705-007-2,,107092-41-2524,107092-5350
15/3/2020,989-28-3705-007-2,,107092-10-6783,107092-5351
15/3/2020,989-28-3705-007-2,,107092-52-8862,107092-5352
15/3/2020,989-28-3705-007-2,,107092-18-1299,107092-5353
15/3/2020,989-28-3705-007-2,,107092-72-9563,107092-5354
15/3/2020,989-28-3705-007-2,,107092-57-5548,107092-5355
15/3/2020,989-28-79-01991-4,,107092-40-2199,107092-5356
15/3/2020,989-28-79-01991-4,,107092-62-4247,107092-5357
15/3/2020,989-28-79-07610-8,,107092-12-2721,107092-5359
15/3/2020,989-28-79-82197-5,,107092-12-1970,107092-5360
15/3/2020,989-28-79-45675-7,"0,15",107092-1-2708,107092-5361
15/3/2020,989-28-79-11297-4,,107092-17-4477,107092-5362
15/3/2020,989-28-79-87459-9,,107092-29-6425,107092-5363
15/3/2020,989-28-79-32105-5,,107092-88-4040,107092-5364
15/3/2020,989-28-79-27078-0,,107092-28-8818,107092-5365
15/3/2020,989-28-79-45675-7,"0,15",107092-1-5419,107092-5366
15/3/2020,989-28-79-13871-4,,107092-79-2761,107092-5367
15/3/2020,989-28-79-05670-4,,107092-80-9830,107092-5368
15/3/2020,989-28-79-82125-8,,107092-83-2296,107092-5369
15/3/2020,989-28-79-05670-4,,107092-89-140,107092-5370
15/3/2020,989-28-79-82749-6,,107092-52-380,107092-5371
15/3/2020,989-28-79-82749-6,,107092-18-7389,107092-5372
15/3/2020,989-28-79-82749-6,,107092-18-7388,107092-5373
15/3/2020,989-28-79-82749-6,,107092-52-379,107092-5374
15/3/2020,989-28-79-82125-8,,107092-47-6273,107092-5375
15/3/2020,989-28-79-13871-4,,107092-79-2760,107092-5376
15/3/2020,989-28-79-82125-8,,107092-47-6272,107092-5377
15/3/2020,989-28-654-0047-4,,107092-60-4695,107092-5378
15/3/2020,989-28-229-5891-8,,107092-70-2129,107092-5379
15/3/2020,989-28-229-5891-8,,107092-59-5409,107092-5380
15/3/2020,989-28-229-9769-6,,107092-82-9803,107092-5381
15/3/2020,989-28-229-9769-6,,107092-30-1782,107092-5382
15/3/2020,989-28-229-9769-6,,107092-45-5828,107092-5383
15/3/2020,989-28-229-0197-6,,107092-19-3374,107092-5384
15/3/2020,989-28-229-1404-4,,107092-13-1997,107092-5385
15/3/2020,989-28-229-6632-6,"0,1",107092-52-620,107092-5386
15/3/2020,989-28-229-6632-6,"0,1",107092-60-2806,107092-5387
15/3/2020,989-28-229-0197-6,,107092-44-4148,107092-5388
15/3/2020,989-28-229-6632-6,"0,1",107092-47-8396,107092-5389
15/3/2020,989-28-229-5891-8,,107092-85-1820,107092-5390
15/3/2020,989-28-229-1404-4,,107092-91-1665,107092-5391
15/3/2020,989-28-229-9769-6,,107092-56-3058,107092-5392
15/3/2020,989-28-229-1404-4,,107092-52-9379,107092-5393
15/3/2020,989-28-229-5891-8,,107092-80-8318,107092-5394
15/3/2020,989-28-229-9769-6,,107092-90-1027,107092-5395
15/3/2020,989-28-79-74374-1,,107092-98-8068,107092-5396
15/3/2020,989-28-79-13801-1,,107092-71-9667,107092-5397
15/3/2020,989-28-79-23023-4,,107092-14-5943,107092-5398
15/3/2020,989-28-79-68089-3,"0,05",107092-62-5296,107092-5399
15/3/2020,989-28-79-26824-4,,107092-76-4277,107092-5400
15/3/2020,989-28-79-13801-1,,107092-30-9486,107092-5401
15/3/2020,989-28-79-13801-1,,107092-9-5560,107092-5402
15/3/2020,989-28-79-74374-1,,107092-47-3838,107092-5403
15/3/2020,989-28-79-23023-4,,107092-47-161,107092-5404
15/3/2020,989-28-79-91028-0,,107092-4-4302,107092-5405
15/3/2020,989-28-79-13801-1,,107092-56-3639,107092-5406
15/3/2020,989-28-79-74374-1,,107092-53-3502,107092-5407
15/3/2020,989-28-79-23023-4,,107092-23-1714,107092-5408
15/3/2020,989-28-79-68089-3,"0,05",107092-96-7001,107092-5409
15/3/2020,989-28-79-74374-1,,107092-94-2950,107092-5410
15/3/2020,989-28-79-40897-8,,107092-56-9117,107092-5411
15/3/2020,989-28-79-74374-1,,107092-4-2300,107092-5412
15/3/2020,989-28-79-91028-0,,107092-8-5350,107092-5413
15/3/2020,989-28-79-40897-8,,107092-41-3383,107092-5414
15/3/2020,989-28-79-44730-4,,107092-79-4183,107092-5415
15/3/2020,989-28-79-23023-4,,107092-22-3364,107092-5416
15/3/2020,989-28-79-23023-4,,107092-50-2622,107092-5417
15/3/2020,989-28-79-55752-2,,107092-60-8502,107092-5418
15/3/2020,989-28-79-68089-3,"0,05",107092-71-6830,107092-5419
15/3/2020,989-28-79-13801-1,,107092-43-9169,107092-5420
15/3/2020,989-28-79-40897-8,,107092-53-5838,107092-5421
15/3/2020,989-28-79-13801-1,,107092-90-8178,107092-5422
15/3/2020,989-28-79-36485-4,,107092-71-4258,107092-5423
15/3/2020,989-28-3705-222-9,,107092-96-2874,107092-5424
15/3/2020,989-28-79-03683-6,,107092-23-3757,107092-5425
15/3/2020,989-28-3705-222-9,,107092-27-3577,107092-5426
15/3/2020,989-28-3705-492-6,,107092-84-2986,107092-5427
15/3/2020,989-28-3705-222-9,,107092-64-9153,107092-5428
15/3/2020,989-28-79-45675-7,"0,15",107092-1-4681,107092-5429
15/3/2020,989-28-654-0047-4,,107092-60-9735,107092-5429
15/3/2020,989-28-654-6033-1,,107092-73-3645,107092-5429
15/3/2020,989-28-79-05670-4,,107092-83-2698,107092-5429
15/3/2020,989-28-3705-492-6,,107092-17-236,107092-5430
15/3/2020,989-28-79-23023-4,,107092-39-9607,107092-5430
15/3/2020,989-28-3705-987-7,,107092-81-355,107092-5430
15/3/2020,989-28-79-45675-7,"0,15",107092-1-4050,107092-5431
15/3/2020,989-28-3705-492-6,,107092-85-9102,107092-5431
15/3/2020,989-28-79-07610-8,,107092-43-8362,107092-5432
15/3/2020,989-28-3705-492-6,,107092-79-8565,107092-5432
15/3/2020,989-28-79-40897-8,,107092-30-2613,107092-5433
15/3/2020,989-28-229-9769-6,,107092-47-5759,107092-5433
15/3/2020,989-28-79-71565-6,,107092-72-2840,107092-5434
15/3/2020,989-28-79-82125-8,,107092-83-2295,107092-5434
15/3/2020,989-28-79-13801-1,,107092-36-8714,107092-5435
15/3/2020,989-28-79-23023-4,,107092-48-1910,107092-5435
15/3/2020,989-28-79-23023-4,,107092-63-5349,107092-5436
15/3/2020,989-28-79-74374-1,,107092-85-869,107092-5436
15/3/2020,989-28-79-68089-3,"0,05",107092-98-83,107092-5437
15/3/2020,989-28-79-74374-1,,107092-6-1119,107092-5437
15/3/2020,989-28-79-68089-3,"0,05",107092-33-3474,107092-5438
15/3/2020,989-28-79-74374-1,,107092-61-1504,107092-5438
16/3/2020,989-28-79-45675-7,"0,15",107093-1-6243,107092-5455
16/3/2020,989-28-3705-592-3,,107093-18-4606,107093-5439
16/3/2020,989-28-3705-152-9,,107093-60-7266,107093-5440
16/3/2020,989-28-3705-987-7,,107093-27-3333,107093-5441
16/3/2020,989-28-3705-583-1,,107093-26-4516,107093-5442
16/3/2020,989-28-3705-987-7,,107093-50-779,107093-5443
16/3/2020,989-28-3705-007-2,,107093-32-8738,107093-5444
16/3/2020,989-28-3705-987-7,,107093-41-9041,107093-5445
16/3/2020,989-28-3705-987-7,,107093-65-7082,107093-5446
16/3/2020,989-28-3705-007-2,,107093-86-3405,107093-5447
16/3/2020,989-28-3705-007-2,,107093-72-7165,107093-5448
16/3/2020,989-28-3705-987-7,,107093-12-8053,107093-5449
16/3/2020,989-28-3705-987-7,,107093-22-9970,107093-5450
16/3/2020,989-28-79-45675-7,,107093-50-4261,107093-5451
16/3/2020,989-28-79-45675-7,,107093-65-3310,107093-5452
16/3/2020,989-28-79-45675-7,,107093-92-7012,107093-5453
16/3/2020,989-28-79-18127-7,,107093-48-3333,107093-5454
16/3/2020,989-28-79-61125-5,,107093-24-83,107093-5456
16/3/2020,989-28-79-16826-1,,107093-57-9559,107093-5457
16/3/2020,989-28-79-45675-7,"0,15",107093-1-6322,107093-5458
16/3/2020,989-28-79-16826-1,,107093-17-2266,107093-5459
16/3/2020,989-28-79-45675-7,,107093-65-8730,107093-5460
16/3/2020,989-28-79-45675-7,,107093-20-5371,107093-5461
16/3/2020,989-28-654-5018-9,,107093-5-8436,107093-5462
16/3/2020,989-28-654-5018-9,,107093-39-7137,107093-5463
16/3/2020,989-28-79-05670-4,,107093-9-3325,107093-5464
16/3/2020,989-28-79-82125-8,,107093-16-1093,107093-5465
16/3/2020,989-28-79-13871-4,,107093-76-2454,107093-5466
16/3/2020,989-28-79-69807-2,,107093-47-5787,107093-5467
16/3/2020,989-28-79-13871-4,,107093-76-2453,107093-5468
16/3/2020,989-28-79-82749-6,,107093-95-9534,107093-5469
16/3/2020,989-28-79-13871-4,,107093-1-3919,107093-5470
16/3/2020,989-28-79-13871-4,,107093-12-204,107093-5471
16/3/2020,989-28-79-69807-2,,107093-2-992,107093-5472
16/3/2020,989-28-79-13871-4,,107093-33-9367,107093-5473
16/3/2020,989-28-79-13871-4,,107093-21-5873,107093-5474
16/3/2020,989-28-79-13871-4,,107093-9-1521,107093-5475
16/3/2020,989-28-79-69807-2,,107093-56-6873,107093-5476
16/3/2020,989-28-79-69807-2,,107093-47-5786,107093-5477
16/3/2020,989-28-79-13871-4,,107093-12-203,107093-5478
16/3/2020,989-28-79-82125-8,,107093-16-1092,107093-5479
16/3/2020,989-28-79-69807-2,,107093-2-991,107093-5480
16/3/2020,989-28-79-13871-4,,107093-33-9366,107093-5481
16/3/2020,989-28-79-82749-6,,107093-95-9533,107093-5482
16/3/2020,989-28-79-05670-4,,107093-45-1625,107093-5483
16/3/2020,989-28-79-13871-4,,107093-1-3918,107093-5484
16/3/2020,989-28-79-69807-2,,107093-56-6872,107093-5485
16/3/2020,989-28-79-22562-9,,107093-61-9365,107093-5486
16/3/2020,989-28-79-05670-4,,107093-87-5041,107093-5487
16/3/2020,989-28-79-13871-4,,107093-9-1520,107093-5488
16/3/2020,989-28-229-1404-4,,107093-58-8015,107093-5489
16/3/2020,989-28-229-6632-6,"0,1",107093-84-5824,107093-5490
16/3/2020,989-28-229-6632-6,"0,1",107093-52-6501,107093-5491
16/3/2020,989-28-229-6632-6,"0,1",107093-9-8646,107093-5492
16/3/2020,989-28-229-6632-6,"0,1",107093-69-503,107093-5493
16/3/2020,989-28-229-3157-7,,107093-64-7241,107093-5494
16/3/2020,989-28-229-6632-6,"0,1",107093-53-9533,107093-5495
16/3/2020,989-28-229-0197-6,,107093-74-2872,107093-5496
16/3/2020,989-28-229-1404-4,,107093-91-8281,107093-5497
16/3/2020,989-28-229-9769-6,,107093-61-9304,107093-5498
16/3/2020,989-28-229-9769-6,,107093-18-7248,107093-5499
16/3/2020,989-28-229-0197-6,,107093-55-9475,107093-5500
16/3/2020,989-28-229-7592-2,,107093-95-5977,107093-5501
16/3/2020,989-28-229-1404-4,,107093-1-3433,107093-5502
16/3/2020,989-28-229-7592-2,,107093-99-8118,107093-5503
16/3/2020,989-28-229-3157-7,,107093-14-8202,107093-5504
16/3/2020,989-28-229-3157-7,,107093-43-8417,107093-5505
16/3/2020,989-28-79-68089-3,"0,05",107093-66-8263,107093-5506
16/3/2020,989-28-79-13801-1,,107093-78-6992,107093-5507
16/3/2020,989-28-79-23023-4,,107093-1-1391,107093-5508
16/3/2020,989-28-79-40897-8,,107093-31-7795,107093-5509
16/3/2020,989-28-79-40897-8,,107093-88-7161,107093-5510
16/3/2020,989-28-79-74374-1,,107093-13-7480,107093-5511
16/3/2020,989-28-79-91028-0,,107093-34-1918,107093-5512
16/3/2020,989-28-79-23023-4,,107093-13-2530,107093-5513
16/3/2020,989-28-79-23023-4,,107093-45-1725,107093-5514
16/3/2020,989-28-79-23023-4,,107093-56-3378,107093-5515
16/3/2020,989-28-79-74374-1,,107093-62-5964,107093-5516
16/3/2020,989-28-79-13801-1,,107093-97-5787,107093-5517
16/3/2020,989-28-79-23023-4,,107093-89-3816,107093-5518
16/3/2020,989-28-79-40897-8,,107093-86-423,107093-5519
16/3/2020,989-28-79-55824-6,,107093-54-9859,107093-5520
16/3/2020,989-28-79-13801-1,,107093-58-4567,107093-5521
16/3/2020,989-28-79-91028-0,,107093-68-9338,107093-5522
16/3/2020,989-28-79-13801-1,,107093-7-9424,107093-5523
16/3/2020,989-28-79-74374-1,,107093-57-5940,107093-5524
16/3/2020,989-28-79-23023-4,,107093-99-7966,107093-5525
16/3/2020,989-28-79-68089-3,"0,05",107093-19-8124,107093-5526
16/3/2020,989-28-79-23023-4,,107093-62-7219,107093-5527
16/3/2020,989-28-79-74374-1,,107093-85-5034,107093-5528
16/3/2020,989-28-79-23023-4,,107093-44-2547,107093-5529
16/3/2020,989-28-79-13801-1,,107093-38-3644,107093-5530
16/3/2020,989-28-79-13801-1,,107093-59-5223,107093-5531
16/3/2020,989-28-79-74374-1,,107093-84-9212,107093-5532
16/3/2020,989-28-79-26824-4,,107093-76-8660,107093-5533
16/3/2020,989-28-79-13801-1,,107093-4-9407,107093-5534
16/3/2020,989-28-79-26824-4,,107093-52-2786,107093-5535
16/3/2020,989-28-79-23023-4,,107093-52-4100,107093-5536
16/3/2020,989-28-79-74374-1,,107093-53-1653,107093-5537
16/3/2020,989-28-79-23023-4,,107093-19-478,107093-5538
16/3/2020,989-28-79-26824-4,,107093-10-6960,107093-5539
16/3/2020,989-28-79-91028-0,,107093-52-2995,107093-5540
16/3/2020,989-28-79-74374-1,,107093-95-7468,107093-5541
16/3/2020,989-28-79-74374-1,,107093-38-277,107093-5542
16/3/2020,989-28-79-23023-4,,107093-15-8693,107093-5543
16/3/2020,989-28-79-13801-1,,107093-82-3565,107093-5544
16/3/2020,989-28-79-13801-1,,107093-43-1721,107093-5545
16/3/2020,989-28-79-74374-1,,107093-54-1222,107093-5546
16/3/2020,989-28-79-74374-1,,107093-24-8228,107093-5547
16/3/2020,989-28-79-13801-1,,107093-61-4282,107093-5548
16/3/2020,989-28-79-74374-1,,107093-14-3518,107093-5549
16/3/2020,989-28-3705-222-9,,107093-79-400,107093-5550
16/3/2020,989-28-3705-607-4,,107093-98-5708,107093-5551
16/3/2020,989-28-3705-222-9,,107093-70-1439,107093-5552
16/3/2020,989-28-3705-492-6,,107093-23-3760,107093-5553
